ts,ny,cet,ny_min,desde_apertura,dow,nas,dur_min,c9
2025-11-05 17:15:00.206000+00:00,2025-11-05 12:15:00.206000-05:00,2025-11-05 18:15:00.206000+01:00,735,165,2,1.0,169.99913333333333,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-11-06 16:30:00.372000+00:00,2025-11-06 11:30:00.372000-05:00,2025-11-06 17:30:00.372000+01:00,690,120,3,-1.0,155.3947,-NASDAQ 100 (Mini)
2025-11-07 16:30:00.096000+00:00,2025-11-07 11:30:00.096000-05:00,2025-11-07 17:30:00.096000+01:00,690,120,4,-1.0,28.00035,-NASDAQ 100 (Mini)
2025-11-10 04:10:00.240000+00:00,2025-11-09 23:10:00.240000-05:00,2025-11-10 05:10:00.240000+01:00,1390,820,6,1.0,325.0104,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-11-10 14:25:00.157000+00:00,2025-11-10 09:25:00.157000-05:00,2025-11-10 15:25:00.157000+01:00,565,-5,0,1.0,80.00363333333333,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-11-10 19:05:00.236000+00:00,2025-11-10 14:05:00.236000-05:00,2025-11-10 20:05:00.236000+01:00,845,275,0,1.0,84.99931666666666,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-11-10 21:05:00.160000+00:00,2025-11-10 16:05:00.160000-05:00,2025-11-10 22:05:00.160000+01:00,965,395,0,1.0,488.51323333333335,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-11-11 16:30:00.171000+00:00,2025-11-11 11:30:00.171000-05:00,2025-11-11 17:30:00.171000+01:00,690,120,1,-1.0,45.52825,-NASDAQ 100 (Mini)
2025-11-13 00:00:00.271000+00:00,2025-11-12 19:00:00.271000-05:00,2025-11-13 01:00:00.271000+01:00,1140,570,2,-1.0,8.39545,"+Germany 30 (Mini),-NASDAQ 100 (Mini)"
2025-11-13 15:30:00.159000+00:00,2025-11-13 10:30:00.159000-05:00,2025-11-13 16:30:00.159000+01:00,630,60,3,-1.0,115.00003333333333,-NASDAQ 100 (Mini)
2025-11-13 17:45:00.204000+00:00,2025-11-13 12:45:00.204000-05:00,2025-11-13 18:45:00.204000+01:00,765,195,3,-1.0,3.5820999999999996,-NASDAQ 100 (Mini)
2025-11-17 20:35:00.157000+00:00,2025-11-17 15:35:00.157000-05:00,2025-11-17 21:35:00.157000+01:00,935,365,0,-1.0,12.057333333333334,-NASDAQ 100 (Mini)
2025-11-18 04:20:00.137000+00:00,2025-11-17 23:20:00.137000-05:00,2025-11-18 05:20:00.137000+01:00,1400,830,0,-1.0,14.487566666666668,"-Germany 30 (Mini),-NASDAQ 100 (Mini)"
2025-11-18 15:35:00.105000+00:00,2025-11-18 10:35:00.105000-05:00,2025-11-18 16:35:00.105000+01:00,635,65,1,-1.0,5.012083333333334,-NASDAQ 100 (Mini)
2025-11-18 17:30:00.174000+00:00,2025-11-18 12:30:00.174000-05:00,2025-11-18 18:30:00.174000+01:00,750,180,1,-1.0,8.366583333333333,-NASDAQ 100 (Mini)
2025-11-19 02:00:00.152000+00:00,2025-11-18 21:00:00.152000-05:00,2025-11-19 03:00:00.152000+01:00,1260,690,1,-1.0,5.35445,-NASDAQ 100 (Mini)
2025-11-19 04:20:00.398000+00:00,2025-11-18 23:20:00.398000-05:00,2025-11-19 05:20:00.398000+01:00,1400,830,1,-1.0,80.9974,-NASDAQ 100 (Mini)
2025-11-19 23:03:00.196000+00:00,2025-11-19 18:03:00.196000-05:00,2025-11-20 00:03:00.196000+01:00,1083,513,2,1.0,18.917550000000002,+NASDAQ 100 (Mini)
2025-11-20 01:10:00.422000+00:00,2025-11-19 20:10:00.422000-05:00,2025-11-20 02:10:00.422000+01:00,1210,640,2,1.0,154.99585,+NASDAQ 100 (Mini)
2025-11-20 14:20:00.177000+00:00,2025-11-20 09:20:00.177000-05:00,2025-11-20 15:20:00.177000+01:00,560,-10,3,1.0,10.733666666666666,+NASDAQ 100 (Mini)
2025-11-20 14:40:00.134000+00:00,2025-11-20 09:40:00.134000-05:00,2025-11-20 15:40:00.134000+01:00,580,10,3,1.0,9.627633333333334,+NASDAQ 100 (Mini)
2025-11-20 17:40:00.173000+00:00,2025-11-20 12:40:00.173000-05:00,2025-11-20 18:40:00.173000+01:00,760,190,3,-1.0,26.793383333333335,-NASDAQ 100 (Mini)
2025-11-20 19:35:00.144000+00:00,2025-11-20 14:35:00.144000-05:00,2025-11-20 20:35:00.144000+01:00,875,305,3,-1.0,19.452716666666667,-NASDAQ 100 (Mini)
2025-11-24 14:55:00.136000+00:00,2025-11-24 09:55:00.136000-05:00,2025-11-24 15:55:00.136000+01:00,595,25,0,1.0,16.04475,+NASDAQ 100 (Mini)
2025-11-24 16:30:00.201000+00:00,2025-11-24 11:30:00.201000-05:00,2025-11-24 17:30:00.201000+01:00,690,120,0,1.0,267.58525,+NASDAQ 100 (Mini)
2025-11-24 21:25:00.768000+00:00,2025-11-24 16:25:00.768000-05:00,2025-11-24 22:25:00.768000+01:00,985,415,0,1.0,560.6038833333333,+NASDAQ 100 (Mini)
2025-11-26 03:10:00.723000+00:00,2025-11-25 22:10:00.723000-05:00,2025-11-26 04:10:00.723000+01:00,1330,760,1,1.0,290.9986333333334,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-11-26 16:30:00.203000+00:00,2025-11-26 11:30:00.203000-05:00,2025-11-26 17:30:00.203000+01:00,690,120,2,1.0,2750.0010166666666,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-11-28 14:35:00.196000+00:00,2025-11-28 09:35:00.196000-05:00,2025-11-28 15:35:00.196000+01:00,575,5,4,1.0,6.0951,+NASDAQ 100 (Mini)
2025-11-28 15:35:00.163000+00:00,2025-11-28 10:35:00.163000-05:00,2025-11-28 16:35:00.163000+01:00,635,65,4,1.0,51.09653333333333,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-11-28 16:35:00.193000+00:00,2025-11-28 11:35:00.193000-05:00,2025-11-28 17:35:00.193000+01:00,695,125,4,1.0,3309.74365,+NASDAQ 100 (Mini)
2025-12-02 14:00:01.233000+00:00,2025-12-02 09:00:01.233000-05:00,2025-12-02 15:00:01.233000+01:00,540,-30,1,1.0,90.12245,+NASDAQ 100 (Mini)
2025-12-02 23:10:00.686000+00:00,2025-12-02 18:10:00.686000-05:00,2025-12-03 00:10:00.686000+01:00,1090,520,1,1.0,442.2654166666667,+NASDAQ 100 (Mini)
2025-12-08 03:59:35.359000+00:00,2025-12-07 22:59:35.359000-05:00,2025-12-08 04:59:35.359000+01:00,1379,809,6,1.0,266.96003333333334,+NASDAQ 100 (Mini)
2025-12-11 03:10:00.130000+00:00,2025-12-10 22:10:00.130000-05:00,2025-12-11 04:10:00.130000+01:00,1330,760,2,-1.0,6.514466666666666,-NASDAQ 100 (Mini)
2025-12-11 23:03:00.140000+00:00,2025-12-11 18:03:00.140000-05:00,2025-12-12 00:03:00.140000+01:00,1083,513,3,1.0,3.9995166666666666,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-12-12 16:50:00.083000+00:00,2025-12-12 11:50:00.083000-05:00,2025-12-12 17:50:00.083000+01:00,710,140,4,-1.0,16.515583333333332,-NASDAQ 100 (Mini)
2025-12-15 17:20:00.383000+00:00,2025-12-15 12:20:00.383000-05:00,2025-12-15 18:20:00.383000+01:00,740,170,0,-1.0,38.678133333333335,-NASDAQ 100 (Mini)
2025-12-15 18:20:00.474000+00:00,2025-12-15 13:20:00.474000-05:00,2025-12-15 19:20:00.474000+01:00,800,230,0,-1.0,14.3319,-NASDAQ 100 (Mini)
2025-12-15 20:20:00.129000+00:00,2025-12-15 15:20:00.129000-05:00,2025-12-15 21:20:00.129000+01:00,920,350,0,-1.0,80.00836666666667,-NASDAQ 100 (Mini)
2025-12-16 02:20:00.188000+00:00,2025-12-15 21:20:00.188000-05:00,2025-12-16 03:20:00.188000+01:00,1280,710,0,-1.0,89.04988333333334,-NASDAQ 100 (Mini)
2025-12-16 04:10:00.373000+00:00,2025-12-15 23:10:00.373000-05:00,2025-12-16 05:10:00.373000+01:00,1390,820,0,-1.0,219.8747666666667,"-Germany 30 (Mini),-NASDAQ 100 (Mini)"
2025-12-17 12:10:00.258000+00:00,2025-12-17 07:10:00.258000-05:00,2025-12-17 13:10:00.258000+01:00,430,-140,2,1.0,67.78616666666667,+NASDAQ 100 (Mini)
2025-12-17 17:40:00.143000+00:00,2025-12-17 12:40:00.143000-05:00,2025-12-17 18:40:00.143000+01:00,760,190,2,-1.0,10.058016666666667,-NASDAQ 100 (Mini)
2025-12-17 19:30:00.177000+00:00,2025-12-17 14:30:00.177000-05:00,2025-12-17 20:30:00.177000+01:00,870,300,2,-1.0,91.00268333333334,-NASDAQ 100 (Mini)
2025-12-18 16:40:00.252000+00:00,2025-12-18 11:40:00.252000-05:00,2025-12-18 17:40:00.252000+01:00,700,130,3,1.0,26.1046,+NASDAQ 100 (Mini)
2025-12-19 15:40:00.183000+00:00,2025-12-19 10:40:00.183000-05:00,2025-12-19 16:40:00.183000+01:00,640,70,4,1.0,8.02045,+NASDAQ 100 (Mini)
2025-12-19 16:30:00.322000+00:00,2025-12-19 11:30:00.322000-05:00,2025-12-19 17:30:00.322000+01:00,690,120,4,1.0,3310.7445500000003,+NASDAQ 100 (Mini)
2025-12-22 02:25:00.643000+00:00,2025-12-21 21:25:00.643000-05:00,2025-12-22 03:25:00.643000+01:00,1285,715,6,1.0,679.9934833333333,+NASDAQ 100 (Mini)
2025-12-22 13:50:00.233000+00:00,2025-12-22 08:50:00.233000-05:00,2025-12-22 14:50:00.233000+01:00,530,-40,0,1.0,43.088816666666666,+NASDAQ 100 (Mini)
2025-12-23 20:40:00.084000+00:00,2025-12-23 15:40:00.084000-05:00,2025-12-23 21:40:00.084000+01:00,940,370,1,1.0,1124.0158333333334,+NASDAQ 100 (Mini)
2025-12-24 16:30:00.302000+00:00,2025-12-24 11:30:00.302000-05:00,2025-12-24 17:30:00.302000+01:00,690,120,2,1.0,2124.88345,+NASDAQ 100 (Mini)
2026-01-05 16:30:00.154000+00:00,2026-01-05 11:30:00.154000-05:00,2026-01-05 17:30:00.154000+01:00,690,120,0,1.0,54.407783333333334,+NASDAQ 100 (Mini)
2026-01-06 17:30:00.306000+00:00,2026-01-06 12:30:00.306000-05:00,2026-01-06 18:30:00.306000+01:00,750,180,1,1.0,932.8342666666666,+NASDAQ 100 (Mini)
2026-01-07 16:30:00.098000+00:00,2026-01-07 11:30:00.098000-05:00,2026-01-07 17:30:00.098000+01:00,690,120,2,1.0,119.4995,+NASDAQ 100 (Mini)
2026-01-08 19:40:00.154000+00:00,2026-01-08 14:40:00.154000-05:00,2026-01-08 20:40:00.154000+01:00,880,310,3,-1.0,50.21398333333333,-NASDAQ 100 (Mini)
2026-01-09 13:30:00.524000+00:00,2026-01-09 08:30:00.524000-05:00,2026-01-09 14:30:00.524000+01:00,510,-60,4,1.0,42.21751666666667,+NASDAQ 100 (Mini)
2026-01-09 16:30:00.131000+00:00,2026-01-09 11:30:00.131000-05:00,2026-01-09 17:30:00.131000+01:00,690,120,4,1.0,254.99895,+NASDAQ 100 (Mini)
2026-01-12 16:50:00.157000+00:00,2026-01-12 11:50:00.157000-05:00,2026-01-12 17:50:00.157000+01:00,710,140,0,1.0,372.71615,+NASDAQ 100 (Mini)
2026-01-13 17:20:00.111000+00:00,2026-01-13 12:20:00.111000-05:00,2026-01-13 18:20:00.111000+01:00,740,170,1,1.0,11.320633333333335,+NASDAQ 100 (Mini)
2026-01-13 17:40:00.165000+00:00,2026-01-13 12:40:00.165000-05:00,2026-01-13 18:40:00.165000+01:00,760,190,1,1.0,4.233383333333333,+NASDAQ 100 (Mini)
2026-01-14 16:45:00.225000+00:00,2026-01-14 11:45:00.225000-05:00,2026-01-14 17:45:00.225000+01:00,705,135,2,-1.0,28.06181666666667,"-Germany 30 (Mini),-NASDAQ 100 (Mini)"
2026-01-14 17:35:00.072000+00:00,2026-01-14 12:35:00.072000-05:00,2026-01-14 18:35:00.072000+01:00,755,185,2,-1.0,83.74669999999999,-NASDAQ 100 (Mini)
2026-01-16 17:40:00.134000+00:00,2026-01-16 12:40:00.134000-05:00,2026-01-16 18:40:00.134000+01:00,760,190,4,-1.0,26.681183333333333,-NASDAQ 100 (Mini)
2026-01-21 23:03:00.316000+00:00,2026-01-21 18:03:00.316000-05:00,2026-01-22 00:03:00.316000+01:00,1083,513,2,1.0,429.1522333333333,+NASDAQ 100 (Mini)
2026-01-22 13:50:00.164000+00:00,2026-01-22 08:50:00.164000-05:00,2026-01-22 14:50:00.164000+01:00,530,-40,3,1.0,45.013416666666664,+NASDAQ 100 (Mini)
2026-01-23 16:30:00.092000+00:00,2026-01-23 11:30:00.092000-05:00,2026-01-23 17:30:00.092000+01:00,690,120,4,1.0,72.77626666666667,+NASDAQ 100 (Mini)
2026-01-26 16:30:00.375000+00:00,2026-01-26 11:30:00.375000-05:00,2026-01-26 17:30:00.375000+01:00,690,120,0,1.0,265.1768666666666,+NASDAQ 100 (Mini)
2026-01-27 03:40:01.369000+00:00,2026-01-26 22:40:01.369000-05:00,2026-01-27 04:40:01.369000+01:00,1360,790,0,1.0,179.9831333333333,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2026-01-27 16:30:00.146000+00:00,2026-01-27 11:30:00.146000-05:00,2026-01-27 17:30:00.146000+01:00,690,120,1,1.0,92.19991666666667,+NASDAQ 100 (Mini)
2026-01-27 19:50:00.214000+00:00,2026-01-27 14:50:00.214000-05:00,2026-01-27 20:50:00.214000+01:00,890,320,1,1.0,355.0043833333333,+NASDAQ 100 (Mini)
2026-01-28 02:10:01.210000+00:00,2026-01-27 21:10:01.210000-05:00,2026-01-28 03:10:01.210000+01:00,1270,700,1,1.0,279.9818833333333,+NASDAQ 100 (Mini)
2026-02-02 02:50:00.295000+00:00,2026-02-01 21:50:00.295000-05:00,2026-02-02 03:50:00.295000+01:00,1310,740,6,-1.0,95.01728333333334,-NASDAQ 100 (Mini)
2026-02-02 17:55:00.292000+00:00,2026-02-02 12:55:00.292000-05:00,2026-02-02 18:55:00.292000+01:00,775,205,0,1.0,124.60733333333333,+NASDAQ 100 (Mini)
2026-02-02 23:30:00.355000+00:00,2026-02-02 18:30:00.355000-05:00,2026-02-03 00:30:00.355000+01:00,1110,540,0,1.0,190.34405,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2026-02-03 03:10:00.248000+00:00,2026-02-02 22:10:00.248000-05:00,2026-02-03 04:10:00.248000+01:00,1330,760,0,1.0,234.99891666666664,+NASDAQ 100 (Mini)
2026-02-03 19:35:00.145000+00:00,2026-02-03 14:35:00.145000-05:00,2026-02-03 20:35:00.145000+01:00,875,305,1,-1.0,44.28035,-NASDAQ 100 (Mini)
2026-02-04 18:20:00.125000+00:00,2026-02-04 13:20:00.125000-05:00,2026-02-04 19:20:00.125000+01:00,800,230,2,-1.0,5.090216666666667,-NASDAQ 100 (Mini)
2026-02-05 13:15:00.414000+00:00,2026-02-05 08:15:00.414000-05:00,2026-02-05 14:15:00.414000+01:00,495,-75,3,-1.0,23.15693333333333,-NASDAQ 100 (Mini)
2026-02-05 23:35:00.169000+00:00,2026-02-05 18:35:00.169000-05:00,2026-02-06 00:35:00.169000+01:00,1115,545,3,-1.0,48.02395,-NASDAQ 100 (Mini)
2026-02-06 17:30:00.092000+00:00,2026-02-06 12:30:00.092000-05:00,2026-02-06 18:30:00.092000+01:00,750,180,4,1.0,209.95793333333333,+NASDAQ 100 (Mini)
2026-02-09 16:30:00.119000+00:00,2026-02-09 11:30:00.119000-05:00,2026-02-09 17:30:00.119000+01:00,690,120,0,1.0,55.95953333333333,+NASDAQ 100 (Mini)
2026-02-12 04:20:00.243000+00:00,2026-02-11 23:20:00.243000-05:00,2026-02-12 05:20:00.243000+01:00,1400,830,2,1.0,249.99766666666667,+NASDAQ 100 (Mini)
2026-02-12 12:25:00.601000+00:00,2026-02-12 07:25:00.601000-05:00,2026-02-12 13:25:00.601000+01:00,445,-125,3,1.0,109.77493333333334,+NASDAQ 100 (Mini)
2026-02-12 17:30:00.182000+00:00,2026-02-12 12:30:00.182000-05:00,2026-02-12 18:30:00.182000+01:00,750,180,3,-1.0,37.10681666666667,-NASDAQ 100 (Mini)
2026-02-13 04:40:00.911000+00:00,2026-02-12 23:40:00.911000-05:00,2026-02-13 05:40:00.911000+01:00,1420,850,3,-1.0,94.98698333333333,-NASDAQ 100 (Mini)
2026-02-13 13:10:00.085000+00:00,2026-02-13 08:10:00.085000-05:00,2026-02-13 14:10:00.085000+01:00,490,-80,4,-1.0,20.099116666666664,-NASDAQ 100 (Mini)
2026-02-17 05:15:00.871000+00:00,2026-02-17 00:15:00.871000-05:00,2026-02-17 06:15:00.871000+01:00,15,-555,1,-1.0,26.12645,-NASDAQ 100 (Mini)
2026-02-18 16:30:00.112000+00:00,2026-02-18 11:30:00.112000-05:00,2026-02-18 17:30:00.112000+01:00,690,120,2,1.0,132.22461666666666,+NASDAQ 100 (Mini)
2026-02-19 19:40:00.085000+00:00,2026-02-19 14:40:00.085000-05:00,2026-02-19 20:40:00.085000+01:00,880,310,3,-1.0,69.77846666666666,-NASDAQ 100 (Mini)
2026-02-20 16:40:00.183000+00:00,2026-02-20 11:40:00.183000-05:00,2026-02-20 17:40:00.183000+01:00,700,130,4,1.0,30.6374,+NASDAQ 100 (Mini)
2026-02-20 17:50:00.099000+00:00,2026-02-20 12:50:00.099000-05:00,2026-02-20 18:50:00.099000+01:00,770,200,4,1.0,30.81771666666667,+NASDAQ 100 (Mini)
2026-02-24 16:30:00.360000+00:00,2026-02-24 11:30:00.360000-05:00,2026-02-24 17:30:00.360000+01:00,690,120,1,1.0,39.99666666666667,+NASDAQ 100 (Mini)
2026-02-24 17:50:00.132000+00:00,2026-02-24 12:50:00.132000-05:00,2026-02-24 18:50:00.132000+01:00,770,200,1,1.0,465.0058333333333,+NASDAQ 100 (Mini)
2026-02-25 01:40:00.083000+00:00,2026-02-24 20:40:00.083000-05:00,2026-02-25 02:40:00.083000+01:00,1240,670,1,1.0,114.04678333333332,+NASDAQ 100 (Mini)
2026-02-25 13:30:00.191000+00:00,2026-02-25 08:30:00.191000-05:00,2026-02-25 14:30:00.191000+01:00,510,-60,2,1.0,129.99795,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2026-02-25 16:40:00.080000+00:00,2026-02-25 11:40:00.080000-05:00,2026-02-25 17:40:00.080000+01:00,700,130,2,1.0,380.06006666666667,+NASDAQ 100 (Mini)
2026-02-26 13:20:00.184000+00:00,2026-02-26 08:20:00.184000-05:00,2026-02-26 14:20:00.184000+01:00,500,-70,3,1.0,70.04490000000001,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2026-02-26 17:40:00.069000+00:00,2026-02-26 12:40:00.069000-05:00,2026-02-26 18:40:00.069000+01:00,760,190,3,-1.0,12.323416666666667,-NASDAQ 100 (Mini)
2026-02-26 18:30:00.069000+00:00,2026-02-26 13:30:00.069000-05:00,2026-02-26 19:30:00.069000+01:00,810,240,3,-1.0,7.0172,-NASDAQ 100 (Mini)
2026-02-27 12:40:00.289000+00:00,2026-02-27 07:40:00.289000-05:00,2026-02-27 13:40:00.289000+01:00,460,-110,4,-1.0,94.99711666666667,-NASDAQ 100 (Mini)
2026-03-02 04:55:00.369000+00:00,2026-03-01 23:55:00.369000-05:00,2026-03-02 05:55:00.369000+01:00,1435,865,6,-1.0,197.4659,-NASDAQ 100 (Mini)
2026-03-02 17:45:00.096000+00:00,2026-03-02 12:45:00.096000-05:00,2026-03-02 18:45:00.096000+01:00,765,195,0,1.0,73.29899999999999,+NASDAQ 100 (Mini)
2026-03-04 16:30:00.359000+00:00,2026-03-04 11:30:00.359000-05:00,2026-03-04 17:30:00.359000+01:00,690,120,2,1.0,231.6617,+NASDAQ 100 (Mini)
2026-03-05 18:20:00.133000+00:00,2026-03-05 13:20:00.133000-05:00,2026-03-05 19:20:00.133000+01:00,800,230,3,-1.0,90.59226666666667,-NASDAQ 100 (Mini)
2026-03-09 00:40:00.295000+00:00,2026-03-08 20:40:00.295000-04:00,2026-03-09 01:40:00.295000+01:00,1240,670,6,-1.0,116.40771666666666,-NASDAQ 100 (Mini)
2026-03-09 22:15:00.078000+00:00,2026-03-09 18:15:00.078000-04:00,2026-03-09 23:15:00.078000+01:00,1095,525,0,1.0,97.49088333333334,+NASDAQ 100 (Mini)
2026-03-10 01:15:00.286000+00:00,2026-03-09 21:15:00.286000-04:00,2026-03-10 02:15:00.286000+01:00,1275,705,0,1.0,53.456649999999996,+NASDAQ 100 (Mini)
2026-03-10 03:25:00.069000+00:00,2026-03-09 23:25:00.069000-04:00,2026-03-10 04:25:00.069000+01:00,1405,835,0,1.0,13.194633333333334,+NASDAQ 100 (Mini)
2026-03-10 16:20:00.190000+00:00,2026-03-10 12:20:00.190000-04:00,2026-03-10 17:20:00.190000+01:00,740,170,1,1.0,74.96761666666666,+NASDAQ 100 (Mini)
2026-03-11 22:25:00.171000+00:00,2026-03-11 18:25:00.171000-04:00,2026-03-11 23:25:00.171000+01:00,1105,535,2,-1.0,44.99973333333333,-NASDAQ 100 (Mini)
2026-03-11 23:25:00.119000+00:00,2026-03-11 19:25:00.119000-04:00,2026-03-12 00:25:00.119000+01:00,1165,595,2,-1.0,60.01776666666667,-NASDAQ 100 (Mini)
2026-03-12 03:15:01.291000+00:00,2026-03-11 23:15:01.291000-04:00,2026-03-12 04:15:01.291000+01:00,1395,825,2,-1.0,35.130183333333335,-NASDAQ 100 (Mini)
2026-03-12 15:30:00.109000+00:00,2026-03-12 11:30:00.109000-04:00,2026-03-12 16:30:00.109000+01:00,690,120,3,-1.0,9.649683333333334,-NASDAQ 100 (Mini)
2026-03-12 18:35:00.106000+00:00,2026-03-12 14:35:00.106000-04:00,2026-03-12 19:35:00.106000+01:00,875,305,3,-1.0,30.735866666666666,-NASDAQ 100 (Mini)
2026-03-12 19:45:00.102000+00:00,2026-03-12 15:45:00.102000-04:00,2026-03-12 20:45:00.102000+01:00,945,375,3,-1.0,10.069899999999999,-NASDAQ 100 (Mini)
2026-03-12 22:05:00.099000+00:00,2026-03-12 18:05:00.099000-04:00,2026-03-12 23:05:00.099000+01:00,1085,515,3,-1.0,124.42025,-NASDAQ 100 (Mini)
2026-03-16 11:35:00.115000+00:00,2026-03-16 07:35:00.115000-04:00,2026-03-16 12:35:00.115000+01:00,455,-115,0,1.0,85.0001,+NASDAQ 100 (Mini)
2026-03-16 15:30:00.195000+00:00,2026-03-16 11:30:00.195000-04:00,2026-03-16 16:30:00.195000+01:00,690,120,0,1.0,51.21256666666667,+NASDAQ 100 (Mini)
2026-03-16 18:40:00.094000+00:00,2026-03-16 14:40:00.094000-04:00,2026-03-16 19:40:00.094000+01:00,880,310,0,1.0,32.580133333333336,+NASDAQ 100 (Mini)
2026-03-17 18:05:00.122000+00:00,2026-03-17 14:05:00.122000-04:00,2026-03-17 19:05:00.122000+01:00,845,275,1,1.0,765.0206166666667,+NASDAQ 100 (Mini)
2026-03-18 16:30:00.130000+00:00,2026-03-18 12:30:00.130000-04:00,2026-03-18 17:30:00.130000+01:00,750,180,2,-1.0,66.93008333333333,-NASDAQ 100 (Mini)
2026-03-18 22:03:00.461000+00:00,2026-03-18 18:03:00.461000-04:00,2026-03-18 23:03:00.461000+01:00,1083,513,2,-1.0,233.4002,-NASDAQ 100 (Mini)
2026-03-19 12:15:00.228000+00:00,2026-03-19 08:15:00.228000-04:00,2026-03-19 13:15:00.228000+01:00,495,-75,3,-1.0,28.59531666666667,-NASDAQ 100 (Mini)
2026-03-19 17:40:00.339000+00:00,2026-03-19 13:40:00.339000-04:00,2026-03-19 18:40:00.339000+01:00,820,250,3,-1.0,12.975516666666666,-NASDAQ 100 (Mini)
2026-03-20 15:30:00.085000+00:00,2026-03-20 11:30:00.085000-04:00,2026-03-20 16:30:00.085000+01:00,690,120,4,-1.0,28.025199999999998,-NASDAQ 100 (Mini)
2026-03-20 17:10:00.214000+00:00,2026-03-20 13:10:00.214000-04:00,2026-03-20 18:10:00.214000+01:00,790,220,4,-1.0,13.11185,-NASDAQ 100 (Mini)
2026-03-23 00:35:00.151000+00:00,2026-03-22 20:35:00.151000-04:00,2026-03-23 01:35:00.151000+01:00,1235,665,6,-1.0,9.392566666666665,-NASDAQ 100 (Mini)
2026-03-23 12:20:00.197000+00:00,2026-03-23 08:20:00.197000-04:00,2026-03-23 13:20:00.197000+01:00,500,-70,0,1.0,45.03038333333333,+NASDAQ 100 (Mini)
2026-03-25 12:00:00.097000+00:00,2026-03-25 08:00:00.097000-04:00,2026-03-25 13:00:00.097000+01:00,480,-90,2,1.0,15.822616666666667,+NASDAQ 100 (Mini)
2026-03-26 12:35:00.146000+00:00,2026-03-26 08:35:00.146000-04:00,2026-03-26 13:35:00.146000+01:00,515,-55,3,-1.0,70.31411666666666,-NASDAQ 100 (Mini)
2026-03-26 15:30:00.128000+00:00,2026-03-26 11:30:00.128000-04:00,2026-03-26 16:30:00.128000+01:00,690,120,3,-1.0,47.99913333333333,-NASDAQ 100 (Mini)
2026-03-26 18:45:00.149000+00:00,2026-03-26 14:45:00.149000-04:00,2026-03-26 19:45:00.149000+01:00,885,315,3,-1.0,30.68015,-NASDAQ 100 (Mini)
2026-03-26 22:03:00.199000+00:00,2026-03-26 18:03:00.199000-04:00,2026-03-26 23:03:00.199000+01:00,1083,513,3,-1.0,107.60414999999999,-NASDAQ 100 (Mini)
2026-03-27 12:05:00.060000+00:00,2026-03-27 08:05:00.060000-04:00,2026-03-27 13:05:00.060000+01:00,485,-85,4,-1.0,48.68196666666667,-NASDAQ 100 (Mini)
2026-03-27 16:10:00.100000+00:00,2026-03-27 12:10:00.100000-04:00,2026-03-27 17:10:00.100000+01:00,730,160,4,-1.0,35.8558,-NASDAQ 100 (Mini)
2026-03-27 17:00:00.072000+00:00,2026-03-27 13:00:00.072000-04:00,2026-03-27 18:00:00.072000+01:00,780,210,4,-1.0,95.0005,-NASDAQ 100 (Mini)
2026-03-29 23:10:00.500000+00:00,2026-03-29 19:10:00.500000-04:00,2026-03-30 01:10:00.500000+02:00,1150,580,6,-1.0,67.87405,-NASDAQ 100 (Mini)
2026-03-30 22:03:00.148000+00:00,2026-03-30 18:03:00.148000-04:00,2026-03-31 00:03:00.148000+02:00,1083,513,0,-1.0,66.00205,-NASDAQ 100 (Mini)
2026-03-31 00:10:00.210000+00:00,2026-03-30 20:10:00.210000-04:00,2026-03-31 02:10:00.210000+02:00,1210,640,0,-1.0,28.192383333333332,-NASDAQ 100 (Mini)
2026-03-31 12:30:00.326000+00:00,2026-03-31 08:30:00.326000-04:00,2026-03-31 14:30:00.326000+02:00,510,-60,1,1.0,62.42123333333333,+NASDAQ 100 (Mini)
2026-03-31 15:30:00.101000+00:00,2026-03-31 11:30:00.101000-04:00,2026-03-31 17:30:00.101000+02:00,690,120,1,1.0,30.081966666666666,+NASDAQ 100 (Mini)
2026-03-31 18:10:00.087000+00:00,2026-03-31 14:10:00.087000-04:00,2026-03-31 20:10:00.087000+02:00,850,280,1,1.0,34.4138,+NASDAQ 100 (Mini)
2026-03-31 20:10:00.101000+00:00,2026-03-31 16:10:00.101000-04:00,2026-03-31 22:10:00.101000+02:00,970,400,1,1.0,180.01011666666668,+NASDAQ 100 (Mini)
2026-04-01 00:45:00.526000+00:00,2026-03-31 20:45:00.526000-04:00,2026-04-01 02:45:00.526000+02:00,1245,675,1,1.0,291.69426666666664,+NASDAQ 100 (Mini)
