ms,dir,tod,transc,pos,rbp,rbp_rel,vol30,dow,r15,r30,r60,r120,fwd75,fwd240,tomada
1659407700000,-1,1355,1355,0.1542496965900622,198.46839862971902,0.8230909223140999,1.5101068299243383,0,-4.822825618198134,-8.196812311087598,-6.615636709609296,-30.472376052886887,-15.842973214033051,-13.574141346206492,False
1659408000000,-1,1360,1360,0.16372391653290397,198.43108697244742,0.8229361828865195,1.3940889397597966,0,2.9000492433328695,-5.784193375600877,0.8390696302718048,-31.332913444415134,-12.872423408110123,-11.69160967363192,False
1659408300000,-1,1365,1365,0.1485338448890125,198.490915755476,0.8231843056533878,1.3589517295250242,0,2.899368815958425,-8.78732370713231,-3.798504041910844,-34.39939180760132,-14.710226031597884,-14.710226031597884,False
1659408600000,-1,1370,1370,0.16313667149512598,198.43339927063727,0.8229457724819558,1.2981197985341637,0,1.7637836780703964,-3.059892582237822,-0.8001019780468077,-30.175143628184962,-11.808274943874153,-11.808274943874153,False
1659408900000,-1,1375,1375,0.1688525231961828,198.4108951917732,0.8228524432509248,1.1946384248127844,0,1.0176749948476171,3.918019368942538,-7.459211656798415,-24.570921279369884,-10.672848529675871,-10.672848529675871,False
1659456300000,1,725,725,0.9642997253824998,156.98206446041385,0.6510382162379441,5.77233242165541,1,17.598249244110686,50.881060183025625,30.719128924050487,104.55358435372375,33.39487032312904,-67.30552126213207,False
1659456600000,1,730,730,0.9348273832875595,157.05472785793668,0.6513395668977896,5.49578693318493,1,14.206836264822886,22.067985605096485,34.724264377703484,120.59115622763184,21.256916873670928,-77.92816533013891,False
1659456900000,1,735,735,0.9787366207951121,161.00679716720882,0.6677296440852767,5.670852317643933,1,28.933602320675433,28.809796627062845,61.78010138872647,111.85407175286821,-22.010724708304565,-84.17313492958934,False
1659457200000,1,740,740,0.9999586281080625,185.43040667417444,0.7690195794811554,5.84044800178791,1,34.68817097188159,52.347465323852035,85.07465192389985,128.39321455381025,-90.40374822431141,-112.22026349053893,False
1659457500000,1,745,745,0.9997701237500498,199.94133746743967,0.8291995148901584,5.935397720069387,1,54.15892733900529,68.44270630512739,99.81966388579178,161.4235411069198,-116.80416511641423,-126.80084897507827,False
1659457800000,1,750,750,0.9849998115554164,203.2443568916673,0.8428978433045533,5.370538982319177,1,43.48291368449164,72.54232773839631,84.28333940617262,132.98666493006374,-111.43088454766081,-127.10336614417561,False
1659458100000,1,755,755,0.9666403696607715,203.9662427018211,0.8458916582463138,4.570856325937761,1,11.975378131579006,46.705089499869956,97.82379012986286,135.44275062481015,-121.50469603558922,-124.04709054058327,False
1659458400000,1,760,760,0.997572245855954,208.70395289174792,0.8655399562968219,4.6992398599266005,1,8.478413559211972,62.68325907660799,84.88957400760277,141.40720576123255,-121.09697087658411,-135.16466434200237,False
1659458700000,1,765,765,0.9848479497050794,216.5890886619932,0.8982413017931988,4.469311128597828,1,13.39744394540876,56.93861361976804,85.91244923469077,117.22221581564884,-123.16348127276555,-140.31282676644108,False
1659459000000,1,770,770,0.9584289902165066,216.71309315861512,0.8987555749782516,4.244598671730875,1,10.765715128142617,22.753985610672878,75.22056228179919,106.06748234148755,-115.90893625965215,-134.66782612342908,False
1659459300000,1,775,775,0.9508353053367707,216.7487624390534,0.8989035031176276,3.738241949789654,1,-2.1491884249680293,6.327402963415274,74.81341572681322,65.5207963223292,-86.3534786251019,-133.04406959447235,False
1659459600000,1,780,780,0.9208490799279486,216.8897294252167,0.8994881233768632,3.6695065835704104,1,-13.861456880426282,-0.482583744173537,72.0562432194094,81.86529929992136,-84.55734861517405,-126.62689320802501,False
1659459900000,1,785,785,0.8763465545862313,217.09927670124364,0.9003571607746769,4.524284695862406,1,-17.788338519429956,-7.041773809797203,39.6304270224701,70.47129716622136,-78.74094841398227,-117.08776728809988,False
1659460200000,1,790,790,0.8611945042913172,217.17071498968775,0.9006534306449937,4.407233070453444,1,-19.429532690647953,-21.574545342939455,40.97347745214863,75.84001921620676,-66.70906326653237,-113.83571437721062,False
1659460500000,1,795,795,0.8671281743368738,217.1427335565164,0.9005373856534701,4.584130772905895,1,-11.651512678125808,-25.496818864494397,31.296619403486936,93.27007162420075,-63.25692319337883,-115.1095005103564,False
1659460800000,1,800,800,0.8477377882951269,217.23419961285558,0.9009167149632868,4.329918261008101,1,-6.210942469113689,-23.988232753826555,-1.2888299334434805,83.77485731465795,-48.34502496240623,-110.94573257520834,False
1659534000000,1,580,580,0.9492801546522812,150.53227713898275,0.6365360980641557,7.667467455358505,2,59.77317624212386,62.658467658629476,62.571621196028104,83.35663380971248,43.474168861881154,137.96558503005986,False
1659534300000,1,585,585,0.9219113154502697,150.96297906775158,0.6383573508238817,7.870818422065229,2,63.01429909620681,49.07134961300352,51.19770994006289,78.21904250349121,51.86388618014348,144.9124477080632,False
1659534600000,1,590,590,0.938708400572423,150.924708515753,0.6381955211598194,8.491206593785325,2,27.56355034195801,58.92812748382825,56.278520990920015,76.33240799614249,48.649318905704675,145.41183387023483,False
1659534900000,1,595,595,0.9856037005569751,161.96580278534435,0.684883548460671,8.770883487184651,2,17.008301751320065,76.88314201525826,72.26785399540469,88.14422737061456,44.92169626955089,131.74533557065214,False
1659535200000,1,600,600,0.951957749353651,179.57788719706636,0.7593574599917075,8.833531150881692,2,32.3287444136211,95.54676082681456,90.10953297219126,102.81331387283821,45.778738337971525,114.93937772529605,False
1659535500000,1,605,605,0.9871151076336124,195.72110645166623,0.8276201740741485,8.9850817145271,2,52.540038994510766,80.24840833744884,110.49412230151434,123.10173173077476,14.079668524376032,91.25880388797026,False
1659535800000,1,610,610,0.957568423675124,213.81536266843366,0.9041329822804595,8.410411955077873,2,46.05161912670353,63.1382468614472,126.19232909997669,141.71944769640453,15.219800168588815,79.85220356452328,False
1659536100000,1,615,615,0.9188525465352138,213.99250672073043,0.9048820481020051,8.437182028849351,2,26.192005421057374,58.60542529957158,107.96435964398387,114.09838358825697,23.541689086870043,91.13550683063076,False
1659537000000,1,630,630,0.8450368366729519,214.33106425820387,0.906313661958976,8.64461683117038,2,-15.79600878879539,10.354623717478972,106.00031961987222,102.96280876993524,61.376935011621114,115.74350421716505,False
1659538200000,1,650,650,0.8466384311492331,214.3237071372618,0.9062825518665331,8.322964827696598,2,28.38783923410526,10.929114475219937,40.515569428711814,97.02210605208705,62.486989505179395,112.93242994508734,False
1659538500000,1,655,655,0.8661778837598313,214.23399091383234,0.9059031806387788,8.067117031563367,2,27.79317807842352,14.561665982870675,26.4209295962492,98.87972197990092,52.93135797144855,111.90003216902778,False
1659538800000,1,660,660,0.8875324767768793,214.13602625816722,0.9054889303474098,7.717508237382382,2,24.83842987200502,9.108135769808623,19.472190619154173,109.75718659161026,45.002327930001584,104.00043471968212,True
1659539100000,1,665,665,0.8844360607894045,214.15022557914284,0.9055489731537817,7.008091583560825,2,8.100928105483352,36.51176412405866,-3.8703850705534837,106.58097175082703,50.70033457495349,114.5254400666329,False
1659539400000,1,670,670,0.9523080755952608,213.83941411181917,0.9042346854647624,5.489346292546061,2,18.452014735077515,46.29647682664606,-1.1247432324579254,125.05339247070424,44.423983349490825,92.31847148009953,False
1659539700000,1,675,675,0.9684706203507822,222.76531370906778,0.9419784664619723,5.13695318108719,2,26.255422659338112,51.15906687879202,19.535565353550055,127.71083947790362,24.10389714636807,74.6833142425296,False
1659540000000,1,680,680,0.928342318979049,222.96462610591306,0.9428212726547369,4.656325225337387,2,17.957003646811298,26.07247859184758,37.03008797738549,126.01482301646926,51.52243390395217,84.8689826046356,False
1659540300000,1,685,685,0.9863099706544715,222.67682219674515,0.9416042740094549,4.781465957564223,2,16.34638194929483,34.82855905243332,49.440941219662804,138.69626374892974,42.005118694739,70.50495574843163,False
1659540600000,1,690,690,0.9640177410211064,227.85073470787458,0.9634825192878343,4.767409728869272,2,3.9983128032128334,30.2642332018066,39.399934046111525,145.81789422617453,50.89352789786838,68.34686226355969,False
1659540900000,1,695,695,0.9522126254710378,227.91203858490755,0.9637417469526542,4.498464201307773,2,10.25579458100001,28.231214561880158,64.84605583064074,104.79371535692339,66.68405122673971,79.058959727889,False
1659541200000,1,700,700,0.998395469561113,240.99502398539303,1.0190640514851665,4.709752856405759,2,21.497210992937887,37.87873310440615,84.35057511999133,100.12000769776819,39.57822951718537,59.89050478089064,False
1659541500000,1,705,705,0.9800832434098994,245.91309271329246,1.0398604437112544,4.356986260295659,2,21.890751548785392,25.897816959215003,77.18937465299058,104.35596123278046,35.035128763005744,72.10215852330393,False
1659541800000,1,710,710,0.9573468336011166,250.13783855944567,1.0577250723964382,4.272171797616908,2,22.998693725879704,33.27807529472704,59.43731807714458,100.19370118457883,48.43818732076288,59.9657449094515,False
1659542100000,1,715,715,0.9478885621608498,250.19703196404237,1.057975375783255,4.331319560754128,2,-3.533228918584097,17.95638661759913,52.84748517719873,79.40804274196856,51.31060482119531,67.39020308001776,False
1659542400000,1,720,720,0.9903645123170612,250.0496454959285,1.0573521419552432,4.2328724366324195,2,6.793221244676406,28.69884366530906,59.04993171684802,78.63710548864589,37.20855101143839,39.25422577688131,False
1659542700000,1,725,725,0.9689967578704968,250.18331842856452,1.0579173871543068,4.530025006123377,2,3.031652101010973,26.037318230704987,54.34203930434478,50.45062177202908,36.54770217276449,31.110878975570966,False
1659543000000,1,730,730,0.9477623246371549,250.31629898671363,1.0584797046001824,3.907119404131059,2,0.08343187775761152,-3.449826519217325,34.415839079389166,33.28722494872372,43.06414212001286,29.335920407866922,False
1659543300000,1,735,735,0.9345150440869038,250.39933166147588,1.0588308139822333,4.113337921569818,2,-13.96513973208724,-7.18140531580147,18.69781337137555,38.269905960435224,50.403079722858294,40.296970891142706,False
1659543600000,1,740,740,0.9545192861255032,250.27396820854077,1.0583007059901945,4.126721575698569,2,-3.6220219236182682,-0.591467893644726,32.68463910977238,69.83575859333291,49.68472517373313,35.27025501129933,False
1659543900000,1,745,745,0.9814809238459464,251.6277685097271,1.0640253437732237,4.814968074421036,2,9.973818536723744,10.057333627924159,28.031779582617933,77.61131255894504,30.929704328848118,26.966883318562118,False
1659544200000,1,750,750,0.9501339998193277,251.82640304554582,1.0648652835839667,4.66510403764716,2,5.395994445280827,-8.576680868447317,20.09754871452163,59.57666697001818,41.934415635576094,34.88215405490935,False
1659544500000,1,755,755,0.9802948558899053,262.3545879581209,1.1093844383547475,4.59777642045001,2,18.77642472758012,15.14760194176068,41.22436046568589,106.33774001436169,26.537468202911807,16.462918808139992,False
1659544800000,1,760,760,0.9856022441035017,264.3450668614604,1.1178013154424498,4.538360628520795,2,13.934278848786175,23.921995182378808,20.463915989823445,104.98710541811063,27.85247856414763,13.014469744725421,False
1659545100000,1,765,765,0.9888907404321502,272.1996850720867,1.151015109338357,4.199752408855838,2,30.734210953162755,36.14678956160411,28.939425771130622,106.35218204193109,13.857191099737598,4.135233786990433,False
1659545400000,1,770,770,0.9989776802440732,282.1138561874674,1.1929378644927098,3.950286255723641,2,25.355165711955507,44.179198375582374,43.585117424196355,103.28149375011807,0.061910122055586214,-8.869757486726915,False
1659545700000,1,775,775,0.965133589281516,289.1641276980335,1.2227504229879567,3.185332251216582,2,19.075278038636068,33.03613691175266,43.12669608474762,96.20209500515342,3.353152934209014,-6.049269144823288,False
1659546000000,1,780,780,0.9509258533782528,289.28297577733986,1.2232529802740213,3.1758825344537955,2,6.07811328106278,36.83100483580448,28.22273518990226,87.43932196533244,10.3733585557797,-1.941699307236311,False
1659546300000,1,785,785,0.991611167698291,288.9429024404739,1.221814956754956,2.9618543416668626,2,4.83200952630547,30.199426878487756,45.392773709973525,99.98148660362638,10.089494647624875,-13.695149503746284,False
1659546600000,1,790,790,0.9913979615775589,289.487090270275,1.2241160924607275,3.223806743057798,2,8.148765801827551,27.23958783779734,51.226745549077805,85.8188857716069,13.24322507166631,-14.186474720644382,False
1659546900000,1,795,795,0.9763673193787973,290.6620165977638,1.2290843493304622,3.5919054671223822,2,8.960526764134613,15.044086354869535,51.24525545883385,70.0388862524859,9.964002023294949,-10.892465848194588,False
1659547200000,1,800,800,0.9557211863086246,290.83654896822463,1.2298223714755496,3.953407126019779,2,-8.805102733618897,-3.9773478413407393,40.184278930310846,73.00025890555561,17.847783857372068,-4.894356301131664,False
1659547500000,1,805,805,0.9597673089908063,290.80232850301695,1.229677667882332,4.4056269137447455,2,-8.121002177848835,0.021146009494543705,33.05735277949529,61.181798004783516,15.558898799716836,-6.070402317839285,False
1659547800000,1,810,810,0.9734846517425833,290.6863726853562,1.229187340723769,4.36829406782363,2,-0.8378819883225752,8.121893989412321,44.98281257689696,65.17076571812552,5.805272440531084,-10.055426385936483,False
1659548100000,1,815,815,0.9882563756297699,290.5616073083958,1.2286597617371668,4.457961722104693,2,9.46242218218929,0.648987688629532,30.85037447274175,72.20191363420447,4.0687378242521,-14.34320633594277,False
1659548400000,1,820,820,0.9524749389705474,290.86401023561024,1.2299384933354043,4.240791914064533,2,-2.1206381821969877,-10.239918189316466,16.97177653338322,37.4704234241241,17.651561292229,-3.950601915369001,False
1659548700000,1,825,825,0.9630447203033259,290.77461538967003,1.2295604810744905,4.067654554963794,2,-3.034745801161476,-3.872373513600369,11.165887209116931,40.13762641665197,11.327115854269376,-7.022811829646702,False
1659549000000,1,830,830,0.9734586817638781,290.6865921281211,1.229188268652609,3.8595431377982328,2,-4.299641714131663,5.15871196554496,1.1793123250147808,44.769569795826136,18.05750606062695,-10.047884852295574,False
1659549300000,1,835,835,0.9898197683477898,290.5484088011443,1.2286039509405338,3.0763618109832533,2,10.862266834228418,8.739325158253486,8.7604896479343,51.92496683014136,5.83269931967223,-14.796796074872942,False
1659549600000,1,840,840,0.9722900327221731,290.69646739546977,1.2292300269005072,3.364308640395939,2,2.6883021627477355,-0.34725946978397815,7.774352479168467,36.01902901819942,5.797924660047027,-19.213174817469536,False
1659549900000,1,845,845,0.9696151249155958,290.7190733108711,1.2293256175702043,3.6033585886980775,2,-1.1172704418782597,-5.416431769749153,-4.767795600874036,40.603335762416926,7.738717346481572,-25.6714016795212,False
1659550200000,1,850,850,0.9712252635952842,290.70546544545203,1.229268075774375,3.6227379372416815,2,-5.402603768286385,5.4537946135702065,-4.791708216812518,46.41049097050987,5.932487268138775,-24.098370272214176,False
1659550500000,1,855,855,0.981223705396558,290.620993498728,1.2289108803317395,3.586463229180925,2,2.5969870873110423,5.28598739865993,1.4115669532999142,52.66405602304624,0.905690521473268,-24.94422644557348,False
1659550800000,1,860,860,0.99669836439711,297.29108902471586,1.257115838500993,3.391781575438729,2,14.864377279759644,13.745446084945101,18.911248930209013,59.171521350713796,-2.629520270109875,-36.73638840667959,False
1659551100000,1,865,865,0.9903424930306671,302.76702199740794,1.2802711980952683,3.5465207827284497,2,18.043579245172747,12.631227245964993,21.381591244422626,54.50962590439312,-1.168082646595403,-38.87981929234008,False
1659551400000,1,870,870,0.9686379928315403,302.9661133578603,1.2811130696204274,3.180194580937062,2,8.551228006909994,11.150435837092854,10.802789157864368,55.83419571876025,17.9701375978647,-33.54978689588562,False
1659551700000,1,875,875,0.9748108323377166,302.90946440531076,1.280873525624278,2.6658044650745882,2,-1.0614577237144651,13.801341765238284,8.377434592889976,39.253653765063405,2.4428182613323024,-39.70484422170628,False
1659552000000,1,880,880,0.9696314520738559,303.41808514753524,1.2830242634514295,2.947121501143632,2,-5.81026916467664,12.222826275285481,17.683286967267176,34.685075180127534,8.565892411034337,-40.79355452789923,False
1659552300000,1,885,885,0.9506697482541805,303.5927518899769,1.2837628537976897,3.0865664059827482,2,-4.992123831214501,3.55483529678402,8.842701776901052,20.01846264708229,-2.9273587249523114,-35.15999260313873,False
1659552600000,1,890,890,0.9590944108949008,303.5151228433325,1.283434594029176,3.4395890774041953,2,-4.305090207473716,-5.366090964062931,8.37197918947874,9.552278832318795,-18.926418306580707,-28.247822635956155,False
1659552900000,1,895,895,0.9695270757225563,303.4190460657216,1.2830283267601401,3.4920436645150255,2,-0.03166967264656151,-5.841920436390202,6.781927747117056,15.548358695831599,-29.1512719523368,-32.56557509253799,False
1659553200000,1,900,900,0.9588458957727547,303.51741221743856,1.2834442748052075,3.5316476470342546,2,2.4822191250217784,-2.5111438607172687,8.636491941524937,16.41755873394768,-18.329166025208288,-28.6327219060456,False
1659553500000,1,905,905,0.9909789010661274,303.2216823358968,1.2821937606400375,3.8651638488796234,2,9.677424951117786,5.368168524904071,19.176919082990462,14.39998031907086,-28.05473106529788,-42.50031781044328,False
1659553800000,1,910,910,0.96357509230121,304.33768489643757,1.2869128543043178,3.907268845286886,2,-0.9485851038804061,-0.9802517723889181,11.24137635818423,6.444281601825086,-20.617469844310676,-34.30463435324383,False
1659554100000,1,915,915,0.9467254751344255,304.49382852418506,1.2875731183847727,4.172096791650905,2,-2.836117870566035,-0.35460273214549254,3.2001065092068792,4.612125178966586,-15.497443412263445,-31.123151935531503,False
1659554400000,1,920,920,0.9505414178457248,304.4584525525915,1.2874235286532456,4.186116833375474,2,-11.41630877354971,-1.749931869570176,-7.115083804273281,11.782709613836762,-16.657438938377787,-32.65853857075896,False
1659554700000,1,925,925,0.9461506058428483,304.4991586038699,1.2875956569936973,4.16861389072098,2,-5.302927869247354,-6.251009945289487,-12.089278591405073,9.266463851689277,-15.322667475102802,-30.08095858269555,False
1659555000000,1,930,930,0.9391927051069188,304.5636857481157,1.2878685144658493,4.1543176008559275,2,-2.2936819850671863,-5.129149340387107,-7.639005197915827,3.1555317036957575,-13.206790644973987,-27.38711042892028,False
1659555300000,1,935,935,0.9652848328666646,304.3218498593926,1.2868458947599273,4.046719726260149,2,4.488757322615999,-6.932675954893774,-1.5682290072760452,6.807891812019573,-21.136708505485878,-37.516715004100035,False
1659555600000,1,940,940,0.9820601134871235,304.166570257188,1.2861892842709688,3.751978753014846,2,10.934414863561503,5.6256885529815115,4.644885321476444,22.336385972749895,-26.228403114577638,-43.73812326279203,False
1659555900000,1,945,945,0.9923588917990237,313.2697048390712,1.3246825156033752,3.442329378015371,2,25.628720588759535,23.32916019021969,22.973730199680187,31.836746961066975,-38.736235218824746,-53.58035800380745,False
1659556200000,1,950,950,0.9488430208808923,313.69734345830204,1.3264908149478103,3.662906964292134,2,4.011676391337815,8.50223445812981,6.750814755456247,15.12844571299965,-25.138300224269994,-38.28408600871636,False
1659556500000,1,955,955,0.9648220679049441,313.5401787910566,1.3258262333315394,3.937237024218772,2,3.9191866722942947,14.857886937154063,8.59758931196497,15.385347882030942,-30.13577901252451,-44.06604286106397,False
1659556800000,1,960,960,0.9098685633274859,314.08134508352936,1.3281145922586843,4.228191053128457,2,-25.841720852356474,-0.27922928792278867,-5.408235407438067,3.2235857159368386,-12.92792234250606,-31.070785921831767,False
1659557100000,1,965,965,0.8670447173030245,314.50435882924313,1.329903335007029,4.116087581489016,2,-25.659910531773413,-21.658528066164084,-28.5761888653846,-9.454070108552148,0.5229521981653384,-19.73766692433765,False
1659557400000,1,970,970,0.8445298796165045,314.7272176312582,1.3308457087952297,4.005804317916617,2,-37.71643422312509,-33.81202932546401,-28.20536236711524,-16.99569271829904,7.609354984274841,-11.001877987600883,False
1659557700000,1,975,975,0.8687074993392138,314.4879126147233,1.3298337910566063,3.7158317374788603,2,-12.92792234250606,-38.736235218824746,-15.497443412263445,-12.30229625001078,0.0,-14.93207379981043,False
1659558000000,1,980,980,0.8687074993392138,314.4879126147233,1.3298337910566063,3.138803073972382,2,0.5229521981653384,-25.138300224269994,-16.657438938377787,-23.760670835250018,0.0,-11.093261304717661,False
1659558300000,1,985,985,0.8687074993392138,314.4879126147233,1.3298337910566063,2.3122269076197774,2,7.609354984274841,-30.13577901252451,-15.322667475102802,-27.3934220669203,0.0,-7.193995069544323,False
1659558600000,1,990,990,0.8687074993392138,314.4879126147233,1.3298337910566063,1.7946871761464078,2,0.0,-12.92792234250606,-13.206790644973987,-20.835707168651574,0.0,-1.1864046490739355,False
1659558900000,1,995,995,0.8687074993392138,314.4879126147233,1.3298337910566063,1.1135100521983279,2,0.0,0.5229521981653384,-21.136708505485878,-22.701622792822285,0.0,-0.5969806832928359,False
1659559200000,1,1000,1000,0.8687074993392138,314.4879126147233,1.3298337910566063,0.6337967285231924,2,0.0,7.609354984274841,-26.228403114577638,-21.595700585563815,0.0,-3.59095216076466,False
1659559500000,1,1005,1005,0.8687074993392138,314.4879126147233,1.3298337910566063,0.0,2,0.0,0.0,-38.736235218824746,-15.851496600831627,-9.513907345122252,-3.8690393651330535,False
1659559800000,1,1010,1010,0.8687074993392138,314.4879126147233,1.3298337910566063,0.0,2,0.0,0.0,-25.138300224269994,-18.404455869621692,-16.75475406322846,-1.2393016716438776,False
1659560100000,1,1015,1015,0.8687074993392138,314.4879126147233,1.3298337910566063,0.0,2,0.0,0.0,-30.13577901252451,-21.56409920571423,-14.712928992018925,-0.2493716778306787,False
1659560400000,1,1020,1020,0.8687074993392138,314.4879126147233,1.3298337910566063,0.0,2,0.0,0.0,-12.92792234250606,-18.329166025208288,-12.657501829292928,5.909353092838909,False
1659560700000,1,1025,1025,0.8687074993392138,314.4879126147233,1.3298337910566063,0.0,2,0.0,0.0,0.5229521981653384,-28.05473106529788,-13.006622178255434,-1.103280756462599,False
1659561000000,1,1030,1030,0.8687074993392138,314.4879126147233,1.3298337910566063,0.0,2,0.0,0.0,7.609354984274841,-20.617469844310676,-11.517948828780877,2.1914480779061662,False
1659561300000,1,1035,1035,0.8687074993392138,314.4879126147233,1.3298337910566063,0.0,2,0.0,0.0,0.0,-15.497443412263445,-12.740625721903154,-2.4559331907580972,False
1659561600000,1,1040,1040,0.8687074993392138,314.4879126147233,1.3298337910566063,0.0,2,0.0,0.0,0.0,-16.657438938377787,-17.041909328608938,3.423193032041638,False
1659561900000,1,1045,1045,0.8687074993392138,314.4879126147233,1.3298337910566063,0.0,2,0.0,0.0,0.0,-15.322667475102802,-19.239402780524273,3.1662646367003333,False
1659562200000,1,1050,1050,0.8687074993392138,314.4879126147233,1.3298337910566063,0.0,2,0.0,0.0,0.0,-13.206790644973987,-19.33915145165721,3.974833410274048,False
1659562500000,1,1055,1055,0.8687074993392138,314.4879126147233,1.3298337910566063,0.0,2,0.0,0.0,0.0,-21.136708505485878,-9.861516350582189,4.872571450464935,False
1659562800000,1,1060,1060,0.8687074993392138,314.4879126147233,1.3298337910566063,0.0,2,0.0,0.0,0.0,-26.228403114577638,-11.025250847127577,9.70887065688153,False
1659563100000,1,1065,1065,0.8687074993392138,314.4879126147233,1.3298337910566063,0.0,2,0.0,0.0,0.0,-38.736235218824746,-10.322476118694857,5.58441423990752,False
1659563400000,1,1070,1070,0.8687074993392138,314.4879126147233,1.3298337910566063,0.0,2,0.0,0.0,0.0,-25.138300224269994,-14.486227466719015,2.6901914335675237,False
1659563700000,1,1075,1075,0.8687074993392138,314.4879126147233,1.3298337910566063,0.0,2,0.0,0.0,0.0,-30.13577901252451,-13.71544228069621,0.9355216277406875,False
1659564000000,1,1080,1080,0.8384554388831498,314.7873984289298,1.3311001874416457,1.708611541308567,2,-9.513907345122252,-9.513907345122252,-9.513907345122252,-22.42953018209426,-6.141897962953502,10.45332879901828,False
1659564300000,1,1085,1085,0.8154311939832283,315.0157136956256,1.3320656342664277,1.7762222557720992,2,-16.75475406322846,-16.75475406322846,-16.75475406322846,-16.232678058610837,0.7281762658895019,20.900626874988948,False
1659564600000,1,1090,1090,0.8219237330898461,314.9512982233938,1.3317932490070754,2.0091653679029533,2,-14.712928992018925,-14.712928992018925,-14.712928992018925,-7.114769597700299,-0.06811066833312118,18.45042326618085,False
1659564900000,1,1095,1095,0.8284595237523141,314.8864802346823,1.3315191616790754,2.092328159251968,2,-3.146588118951854,-12.657501829292928,-12.657501829292928,-12.657501829292928,-1.5435240879424494,10.380956120863427,False
1659565200000,1,1100,1100,0.8273494004853811,314.8974878796966,1.3315657082638972,2.153693790964611,2,3.7544223272467647,-13.006622178255434,-13.006622178255434,-13.006622178255434,-3.412518130421205,12.213939614469371,False
1659565500000,1,1105,1105,0.8320830429872418,314.8505558738501,1.331367253045896,2.19390348926446,2,3.1996878412376972,-11.517948828780877,-11.517948828780877,-11.517948828780877,-6.044779636763531,8.352236193978069,False
1659565800000,1,1110,1110,0.8281952086887571,314.8891010327398,1.331530243904104,1.4543695250111561,2,-0.08322924003656418,-3.229791170175078,-12.740625721903154,-12.740625721903154,-2.1639782515636696,8.602948503597663,False
1659566100000,1,1115,1115,0.8145181055818558,315.02477497987053,1.3321039505307288,1.4603755463592571,2,-4.040542531363878,-0.2876371944260381,-17.041909328608938,-17.041909328608938,3.869588508775834,12.50652217174908,False
1659566400000,1,1120,1120,0.8075305764471286,315.0941349122591,1.3323972437802811,1.2254709742696523,2,-7.7303577382292765,-4.533143370156756,-19.239402780524273,-19.239402780524273,5.277185093444103,11.084360081494715,False
1659566700000,1,1125,1125,0.8072133983708581,315.0972840244989,1.3324105600182043,1.2275900810436793,2,-6.606943389042552,-6.690117639991389,-19.33915145165721,-19.33915145165721,1.1750750529970766,11.79012160134052,False
1659567000000,1,1130,1130,0.837350121344646,314.7983515237922,1.3311465033573944,1.6820158193593353,2,7.192650628009556,3.1492018755696627,-9.861516350582189,-9.861516350582189,-10.408307463217747,4.340324725575773,False
1659567300000,1,1135,1135,0.8336497104548632,314.83502612857626,1.3313015844487788,1.8963067896117192,2,8.22998593482449,0.4932661230494517,-11.025250847127577,-11.025250847127577,-7.580188292785062,4.531469847681713,False
1659567600000,1,1140,1140,0.8358843741740172,314.81287745566266,1.3312079272604225,1.9544290829647804,2,9.03414660590851,2.4212344073459846,-0.809338770980661,-10.322476118694857,-4.614360844077403,8.018397532330024,False
1659567900000,1,1145,1145,0.8226445923540874,314.94414787126084,1.3317630132507776,2.0049083214280916,2,-4.629276284513484,2.560044666799488,2.272333835966478,-14.486227466719015,3.3978884204577398,8.634723135283462,False
1659568200000,1,1150,1150,0.8250955138525145,314.91983910234876,1.3316602219477687,1.985007006992341,2,-2.6931607108093836,5.5346087565388835,0.9989564688828168,-13.71544228069621,6.530403948994401,11.032826138626106,False
1659568500000,1,1155,1155,0.818944181464309,314.9808564569941,1.3319182380329455,1.9355644662516405,2,-5.332990811596217,3.6963378922272305,-2.996252641298547,-15.649961963262182,14.48622820622969,12.486614051534506,False
1659568800000,1,1160,1160,0.8177427493572373,314.9927766692358,1.3319686434711189,1.5729885550671896,2,-1.5438067656414756,-6.1723683793502016,-3.025110307188772,-16.02779783876351,15.455589061166286,12.994199461415779,False
1659569100000,1,1165,1165,0.8217074753105729,314.9534433923461,1.3318023200016855,1.3028190908638941,2,-1.06696055250044,-3.7598339136857284,-3.2667532505059604,-14.78093944960901,11.206551624944883,10.912916965946096,False
1659569400000,1,1170,1170,0.8235576807554599,314.93509122462666,1.3317247165969328,1.2087215366793875,2,1.453163957989556,-3.8806018246095864,-1.4603070019303388,-14.199072201338536,10.344721380783906,5.54695008933237,False
1659569700000,1,1175,1175,0.8165124828795945,315.0049839015703,1.332020262593516,1.0685812140887259,2,-0.3875250538354358,-1.9312719930975053,0.6282782594446701,-16.41470177527693,15.200351026531944,7.472257012941519,False
1659570000000,1,1180,1180,0.8128841579162377,315.04099121069174,1.3321725219792475,1.07374193392255,2,-2.7789341954898017,-3.8455982466734095,1.6868821216919905,-17.55576611929044,17.336830575742646,8.298241933948347,False
1659570300000,1,1185,1185,0.8213230170363103,314.95725709819305,1.3318184465194338,1.1097820816670836,2,-0.7037740222470834,0.7492876658399261,4.445902520104905,-14.901846929769036,20.842258837696637,0.2875838183835633,False
1659570600000,1,1190,1190,0.8268015474445541,314.902920507613,1.3315886805050792,1.0100586653511945,2,3.2411066176463166,2.8534559628101697,-3.3206736746760335,-13.178915337485053,12.091569958698756,-5.873264456783822,False
