c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,ts,cet,ny,dir,inst
1120590.0,1753320600475.0,84.77535559756242,0.29794922,13.847484,61.981865,1849.0,36.0,4.0,"+Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-07-24 01:30:00.475000+00:00,2025-07-24 03:30:00.475000+02:00,2025-07-23 21:30:00.475000-04:00,1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1120627.0,1753322820381.0,85.32589231156555,-0.17667703,9.299066,61.981865,1850.0,33.0,3.0,"+Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-07-24 02:07:00.381000+00:00,2025-07-24 04:07:00.381000+02:00,2025-07-23 22:07:00.381000-04:00,1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1120660.0,1753324801455.0,84.99846402882186,-0.54248494,3.8486416,61.981865,1851.0,237.0,2.0,+NASDAQ 100 (Mini),0.0,2025-07-24 02:40:01.455000+00:00,2025-07-24 04:40:01.455000+02:00,2025-07-23 22:40:01.455000-04:00,1,NASDAQ 100 (Mini)
1120897.0,1753339027658.0,83.99487527221537,-0.05153367,1.3213826,61.981865,1852.0,4.0,1.0,+NASDAQ 100 (Mini),0.0,2025-07-24 06:37:07.658000+00:00,2025-07-24 08:37:07.658000+02:00,2025-07-24 02:37:07.658000-04:00,1,NASDAQ 100 (Mini)
1120901.0,1753339289253.0,83.9000559609127,0.0,0.0,61.981865,0.0,0.0,0.0,,0.0,2025-07-24 06:41:29.253000+00:00,2025-07-24 08:41:29.253000+02:00,2025-07-24 02:41:29.253000-04:00,0,
1121280.0,1753362000692.0,83.9000559609127,1.2462398,5.055172,61.981865,1854.0,419.0,2.0,-Germany 30 (Mini),0.0,2025-07-24 13:00:00.692000+00:00,2025-07-24 15:00:00.692000+02:00,2025-07-24 09:00:00.692000-04:00,-1,Germany 30 (Mini)
1121700.0,1753387199999.0,86.19189155817214,-0.19092357,2.7350447,61.981865,1855.0,150.0,2.0,-Germany 30 (Mini),0.0,2025-07-24 19:59:59.999000+00:00,2025-07-24 21:59:59.999000+02:00,2025-07-24 15:59:59.999000-04:00,-1,Germany 30 (Mini)
1121850.0,1753396200321.0,85.83640736266528,-0.05965329,7.940929,61.827946,1856.0,119.0,4.0,"-Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-07-24 22:30:00.321000+00:00,2025-07-25 00:30:00.321000+02:00,2025-07-24 18:30:00.321000-04:00,-1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1121970.0,1753403401245.0,85.69312047459398,0.24480337,6.8552747,61.827946,1858.0,118.0,3.0,"-Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-07-25 00:30:01.245000+00:00,2025-07-25 02:30:01.245000+02:00,2025-07-24 20:30:01.245000-04:00,-1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1122088.0,1753410481285.0,86.14770350001326,-0.18637599,6.6801558,61.827946,1859.0,131.0,2.0,"-Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-07-25 02:28:01.285000+00:00,2025-07-25 04:28:01.285000+02:00,2025-07-24 22:28:01.285000-04:00,-1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1122219.0,1753418342482.0,85.80076886175381,0.110813044,2.3435178,61.827946,1860.0,710.0,1.0,-Germany 30 (Mini),0.0,2025-07-25 04:39:02.482000+00:00,2025-07-25 06:39:02.482000+02:00,2025-07-25 00:39:02.482000-04:00,-1,Germany 30 (Mini)
1122930.0,1753461000273.0,86.00666034911563,-0.9384966,7.7840247,61.827946,1861.0,200.0,2.0,"-Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-07-25 16:30:00.273000+00:00,2025-07-25 18:30:00.273000+02:00,2025-07-25 12:30:00.273000-04:00,-1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1123130.0,1753473000332.0,84.26099422287045,-0.48894468,3.7101712,61.827946,1862.0,5.0,1.0,+NASDAQ 100 (Mini),0.0,2025-07-25 19:50:00.332000+00:00,2025-07-25 21:50:00.332000+02:00,2025-07-25 15:50:00.332000-04:00,1,NASDAQ 100 (Mini)
1123135.0,1753473315929.0,83.36005989383277,0.0,0.0,61.827946,0.0,0.0,0.0,,0.0,2025-07-25 19:55:15.929000+00:00,2025-07-25 21:55:15.929000+02:00,2025-07-25 15:55:15.929000-04:00,0,
1123440.0,1753664400369.0,83.36005989383277,0.46419325,5.5916805,61.764248,1864.0,268.0,2.0,+NASDAQ 100 (Mini),0.0,2025-07-28 01:00:00.369000+00:00,2025-07-28 03:00:00.369000+02:00,2025-07-27 21:00:00.369000-04:00,1,NASDAQ 100 (Mini)
1123708.0,1753680480498.0,84.21120490600818,-0.19958621,3.0614007,61.764248,1865.0,95.0,1.0,+NASDAQ 100 (Mini),0.0,2025-07-28 05:28:00.498000+00:00,2025-07-28 07:28:00.498000+02:00,2025-07-28 01:28:00.498000-04:00,1,NASDAQ 100 (Mini)
1123803.0,1753686182802.0,83.84354474459039,0.0,0.0,61.764248,0.0,0.0,0.0,,0.0,2025-07-28 07:03:02.802000+00:00,2025-07-28 09:03:02.802000+02:00,2025-07-28 03:03:02.802000-04:00,0,
1125360.0,1753779600119.0,83.84354474459037,0.3159261,5.9065647,61.653507,1867.0,480.0,2.0,+Germany 30 (Mini),0.0,2025-07-29 09:00:00.119000+00:00,2025-07-29 11:00:00.119000+02:00,2025-07-29 05:00:00.119000-04:00,1,Germany 30 (Mini)
1125840.0,1753808400941.0,84.42435446790316,-0.16626094,2.1109416,61.653507,1868.0,38.0,1.0,+Germany 30 (Mini),0.0,2025-07-29 17:00:00.941000+00:00,2025-07-29 19:00:00.941000+02:00,2025-07-29 13:00:00.941000-04:00,1,Germany 30 (Mini)
1125878.0,1753810695481.0,84.11772879415426,0.0,0.0,61.653507,0.0,0.0,0.0,,0.0,2025-07-29 17:38:15.481000+00:00,2025-07-29 19:38:15.481000+02:00,2025-07-29 13:38:15.481000-04:00,0,
1126320.0,1753837200606.0,84.11772879415426,-0.9912695,4.8749747,61.57533,1870.0,933.0,1.0,-Germany 30 (Mini),0.0,2025-07-30 01:00:00.606000+00:00,2025-07-30 03:00:00.606000+02:00,2025-07-29 21:00:00.606000-04:00,-1,Germany 30 (Mini)
1127254.0,1753893216767.0,82.29262580774446,0.0,0.0,61.57533,0.0,0.0,0.0,,0.0,2025-07-30 16:33:36.767000+00:00,2025-07-30 18:33:36.767000+02:00,2025-07-30 12:33:36.767000-04:00,0,
1127583.0,1753912981681.0,82.29262580774446,0.8851672,5.163289,61.759113,1872.0,170.0,3.0,+NASDAQ 100 (Mini),0.0,2025-07-30 22:03:01.681000+00:00,2025-07-31 00:03:01.681000+02:00,2025-07-30 18:03:01.681000-04:00,1,NASDAQ 100 (Mini)
1127753.0,1753923191143.0,83.90622032171157,0.28204188,15.01053,61.759113,1873.0,38.0,5.0,"+Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-07-31 00:53:11.143000+00:00,2025-07-31 02:53:11.143000+02:00,2025-07-30 20:53:11.143000-04:00,1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1127792.0,1753925520372.0,84.42491288169249,-0.0015264275,17.168846,61.759113,1874.0,8.0,4.0,"+Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-07-31 01:32:00.372000+00:00,2025-07-31 03:32:00.372000+02:00,2025-07-30 21:32:00.372000-04:00,1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1127800.0,1753926000992.0,84.42209776911447,0.10082992,21.088514,61.759113,1875.0,4.0,6.0,"+Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-07-31 01:40:00.992000+00:00,2025-07-31 03:40:00.992000+02:00,2025-07-30 21:40:00.992000-04:00,1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1127805.0,1753926300229.0,84.6080504276824,1.2990851,14.693018,61.759113,1876.0,298.0,5.0,"+Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-07-31 01:45:00.229000+00:00,2025-07-31 03:45:00.229000+02:00,2025-07-30 21:45:00.229000-04:00,1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1128103.0,1753944180424.0,87.0062660736028,0.101139486,6.564175,61.759113,1877.0,1.0,4.0,"+Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-07-31 06:43:00.424000+00:00,2025-07-31 08:43:00.424000+02:00,2025-07-31 02:43:00.424000-04:00,1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1128104.0,1753944240428.0,87.19540324563488,-0.071701586,4.664274,61.759113,1878.0,7.0,3.0,"+Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-07-31 06:44:00.428000+00:00,2025-07-31 08:44:00.428000+02:00,2025-07-31 02:44:00.428000-04:00,1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1128111.0,1753944660429.0,87.06118117421278,-0.24231595,2.687933,61.759113,1879.0,13.0,2.0,"+Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-07-31 06:51:00.429000+00:00,2025-07-31 08:51:00.429000+02:00,2025-07-31 02:51:00.429000-04:00,1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1128125.0,1753945481004.0,86.60790211036513,0.069810934,1.115237,61.759113,1880.0,99.0,1.0,+NASDAQ 100 (Mini),0.0,2025-07-31 07:04:41.004000+00:00,2025-07-31 09:04:41.004000+02:00,2025-07-31 03:04:41.004000-04:00,1,NASDAQ 100 (Mini)
1128224.0,1753951450678.0,86.73817482510051,0.0,0.0,61.759113,0.0,0.0,0.0,,0.0,2025-07-31 08:44:10.678000+00:00,2025-07-31 10:44:10.678000+02:00,2025-07-31 04:44:10.678000-04:00,0,
1131470.0,1754319000351.0,86.73817482510051,0.26374635,4.1871324,62.17626,1882.0,265.0,2.0,+NASDAQ 100 (Mini),0.0,2025-08-04 14:50:00.351000+00:00,2025-08-04 16:50:00.351000+02:00,2025-08-04 10:50:00.351000-04:00,1,NASDAQ 100 (Mini)
1131735.0,1754334901365.0,87.23068992023761,0.29475147,6.7346973,62.17626,1883.0,1.0,4.0,"+Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-08-04 19:15:01.365000+00:00,2025-08-04 21:15:01.365000+02:00,2025-08-04 15:15:01.365000-04:00,1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1131737.0,1754335020158.0,87.7825551174694,-0.1666194,5.494765,62.17626,1884.0,10.0,3.0,"+Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-08-04 19:17:00.158000+00:00,2025-08-04 21:17:00.158000+02:00,2025-08-04 15:17:00.158000-04:00,1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1131748.0,1754335673285.0,87.4696729494603,0.26794836,4.3914814,62.17626,1885.0,32.0,2.0,+Germany 30 (Mini),0.0,2025-08-04 19:27:53.285000+00:00,2025-08-04 21:27:53.285000+02:00,2025-08-04 15:27:53.285000-04:00,1,Germany 30 (Mini)
1131780.0,1754337599999.0,87.97199487232537,-0.003118361,2.6048915,62.17626,1886.0,123.0,2.0,+Germany 30 (Mini),0.0,2025-08-04 19:59:59.999000+00:00,2025-08-04 21:59:59.999000+02:00,2025-08-04 15:59:59.999000-04:00,1,Germany 30 (Mini)
1131903.0,1754344981400.0,87.96613322655465,-0.28417006,11.996577,62.015194,1887.0,146.0,4.0,"+Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-08-04 22:03:01.400000+00:00,2025-08-05 00:03:01.400000+02:00,2025-08-04 18:03:01.400000-04:00,1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1132050.0,1754353800000.0,87.43198975779045,0.5480965,6.89164,62.015194,1888.0,12.0,4.0,"+Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-08-05 00:30:00+00:00,2025-08-05 02:30:00+02:00,2025-08-04 20:30:00-04:00,1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1132062.0,1754354544454.0,88.45929789620864,0.7025984,5.5501804,62.015194,1889.0,6.0,3.0,"+Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-08-05 00:42:24.454000+00:00,2025-08-05 02:42:24.454000+02:00,2025-08-04 20:42:24.454000-04:00,1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1132069.0,1754354940163.0,89.78340992159912,-0.44200605,5.809128,62.015194,1890.0,11.0,2.0,"+Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-08-05 00:49:00.163000+00:00,2025-08-05 02:49:00.163000+02:00,2025-08-04 20:49:00.163000-04:00,1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1132080.0,1754355600275.0,88.94455573835907,-0.34037796,7.9378977,62.015194,1891.0,18.0,4.0,"+Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-08-05 01:00:00.275000+00:00,2025-08-05 03:00:00.275000+02:00,2025-08-04 21:00:00.275000-04:00,1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1132098.0,1754356709070.0,88.30143011258423,0.26387987,8.985338,62.015194,1892.0,26.0,3.0,+NASDAQ 100 (Mini),0.0,2025-08-05 01:18:29.070000+00:00,2025-08-05 03:18:29.070000+02:00,2025-08-04 21:18:29.070000-04:00,1,NASDAQ 100 (Mini)
1132125.0,1754358305411.0,88.79831967490016,0.784584,16.937548,62.015194,1893.0,240.0,5.0,"+Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-08-05 01:45:05.411000+00:00,2025-08-05 03:45:05.411000+02:00,2025-08-04 21:45:05.411000-04:00,1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1132366.0,1754372761024.0,90.2796010066067,-0.30256185,4.9963017,62.015194,1894.0,15.0,4.0,"+Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-08-05 05:46:01.024000+00:00,2025-08-05 07:46:01.024000+02:00,2025-08-05 01:46:01.024000-04:00,1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1132381.0,1754373666590.0,89.70388754776089,0.6837245,9.82982,62.015194,1895.0,42.0,3.0,+NASDAQ 100 (Mini),0.0,2025-08-05 06:01:06.590000+00:00,2025-08-05 08:01:06.590000+02:00,2025-08-05 02:01:06.590000-04:00,1,NASDAQ 100 (Mini)
1132424.0,1754376240291.0,91.00093958801337,-0.29594982,7.1056666,62.015194,1896.0,36.0,2.0,+NASDAQ 100 (Mini),0.0,2025-08-05 06:44:00.291000+00:00,2025-08-05 08:44:00.291000+02:00,2025-08-05 02:44:00.291000-04:00,1,NASDAQ 100 (Mini)
1132460.0,1754378400362.0,90.43567266178196,-0.118253864,2.7721317,62.015194,1897.0,1.0,1.0,+NASDAQ 100 (Mini),0.0,2025-08-05 07:20:00.362000+00:00,2025-08-05 09:20:00.362000+02:00,2025-08-05 03:20:00.362000-04:00,1,NASDAQ 100 (Mini)
1132462.0,1754378517900.0,90.21047511690547,0.0,0.0,62.015194,0.0,0.0,0.0,,0.0,2025-08-05 07:21:57.900000+00:00,2025-08-05 09:21:57.900000+02:00,2025-08-05 03:21:57.900000-04:00,0,
1132700.0,1754392800571.0,90.21047511690547,-0.0049473406,4.3562026,62.015194,1899.0,15.0,1.0,+Germany 30 (Mini),0.0,2025-08-05 11:20:00.571000+00:00,2025-08-05 13:20:00.571000+02:00,2025-08-05 07:20:00.571000-04:00,1,Germany 30 (Mini)
1132715.0,1754393701259.0,90.20106475666427,-0.48473442,8.704447,62.015194,1900.0,115.0,2.0,"+Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-08-05 11:35:01.259000+00:00,2025-08-05 13:35:01.259000+02:00,2025-08-05 07:35:01.259000-04:00,1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1132830.0,1754400625548.0,89.27909472740564,-0.84260774,3.7501838,62.015194,1901.0,45.0,1.0,+Germany 30 (Mini),0.0,2025-08-05 13:30:25.548000+00:00,2025-08-05 15:30:25.548000+02:00,2025-08-05 09:30:25.548000-04:00,1,Germany 30 (Mini)
1132876.0,1754403370100.0,87.6842144464965,0.0,0.0,62.015194,0.0,0.0,0.0,,0.0,2025-08-05 14:16:10.100000+00:00,2025-08-05 16:16:10.100000+02:00,2025-08-05 10:16:10.100000-04:00,0,
1133040.0,1754413200628.0,87.6842144464965,-0.06860071,5.538263,62.015194,1903.0,179.0,2.0,-Germany 30 (Mini),0.0,2025-08-05 17:00:00.628000+00:00,2025-08-05 19:00:00.628000+02:00,2025-08-05 13:00:00.628000-04:00,-1,Germany 30 (Mini)
1133220.0,1754423999999.0,87.55546175051212,-0.058020204,3.0419252,62.015194,1904.0,270.0,2.0,-Germany 30 (Mini),0.0,2025-08-05 19:59:59.999000+00:00,2025-08-05 21:59:59.999000+02:00,2025-08-05 15:59:59.999000-04:00,-1,Germany 30 (Mini)
1133490.0,1754440200000.0,87.44664168551645,-0.6081112,5.218246,62.32387,1905.0,270.0,2.0,-Germany 30 (Mini),0.0,2025-08-06 00:30:00+00:00,2025-08-06 02:30:00+02:00,2025-08-05 20:30:00-04:00,-1,Germany 30 (Mini)
1133760.0,1754456403140.0,86.30675763654618,-0.14927667,1.2455895,62.32387,1906.0,4.0,1.0,-Germany 30 (Mini),0.0,2025-08-06 05:00:03.140000+00:00,2025-08-06 07:00:03.140000+02:00,2025-08-06 01:00:03.140000-04:00,-1,Germany 30 (Mini)
1133764.0,1754456650253.0,86.02864510905368,0.0,0.0,62.32387,0.0,0.0,0.0,,0.0,2025-08-06 05:04:10.253000+00:00,2025-08-06 07:04:10.253000+02:00,2025-08-06 01:04:10.253000-04:00,0,
1134420.0,1754496000478.0,86.0286451090537,0.060383845,7.253483,62.32387,1908.0,50.0,3.0,+NASDAQ 100 (Mini),0.0,2025-08-06 16:00:00.478000+00:00,2025-08-06 18:00:00.478000+02:00,2025-08-06 12:00:00.478000-04:00,1,NASDAQ 100 (Mini)
1134470.0,1754499000531.0,86.14097635655547,0.5690415,10.908502,62.32387,1909.0,52.0,5.0,+NASDAQ 100 (Mini),0.0,2025-08-06 16:50:00.531000+00:00,2025-08-06 18:50:00.531000+02:00,2025-08-06 12:50:00.531000-04:00,1,NASDAQ 100 (Mini)
1134523.0,1754502180317.0,87.20019569380956,0.3945548,7.5851827,62.32387,1910.0,26.0,4.0,+NASDAQ 100 (Mini),0.0,2025-08-06 17:43:00.317000+00:00,2025-08-06 19:43:00.317000+02:00,2025-08-06 13:43:00.317000-04:00,1,NASDAQ 100 (Mini)
1134549.0,1754503740663.0,87.93880301322802,0.48375493,7.102362,62.32387,1911.0,27.0,3.0,+NASDAQ 100 (Mini),0.0,2025-08-06 18:09:00.663000+00:00,2025-08-06 20:09:00.663000+02:00,2025-08-06 14:09:00.663000-04:00,1,NASDAQ 100 (Mini)
1134577.0,1754505420259.0,88.847966237453,-0.1627829,3.2197833,62.32387,1912.0,37.0,2.0,+NASDAQ 100 (Mini),0.0,2025-08-06 18:37:00.259000+00:00,2025-08-06 20:37:00.259000+02:00,2025-08-06 14:37:00.259000-04:00,1,NASDAQ 100 (Mini)
1134615.0,1754507700258.0,88.54055405620949,0.064927354,1.800372,62.32387,1913.0,4.0,1.0,+NASDAQ 100 (Mini),0.0,2025-08-06 19:15:00.258000+00:00,2025-08-06 21:15:00.258000+02:00,2025-08-06 15:15:00.258000-04:00,1,NASDAQ 100 (Mini)
1134620.0,1754508000207.0,88.66296845588589,-0.44242197,4.9251127,62.32387,1914.0,55.0,3.0,+NASDAQ 100 (Mini),0.0,2025-08-06 19:20:00.207000+00:00,2025-08-06 21:20:00.207000+02:00,2025-08-06 15:20:00.207000-04:00,1,NASDAQ 100 (Mini)
1134675.0,1754511312602.0,87.82828205031683,0.06931062,2.4664176,62.32387,1915.0,44.0,2.0,+NASDAQ 100 (Mini),0.0,2025-08-06 20:15:12.602000+00:00,2025-08-06 22:15:12.602000+02:00,2025-08-06 16:15:12.602000-04:00,1,NASDAQ 100 (Mini)
1134720.0,1754514000000.0,87.9584670013092,0.098375805,1.7654006,62.891422,1916.0,60.0,2.0,+NASDAQ 100 (Mini),0.0,2025-08-06 21:00:00+00:00,2025-08-06 23:00:00+02:00,2025-08-06 17:00:00-04:00,1,NASDAQ 100 (Mini)
1134780.0,1754517600000.0,88.14337265637,0.4771524,3.4442842,62.891422,1917.0,63.0,2.0,+NASDAQ 100 (Mini),0.0,2025-08-06 22:00:00+00:00,2025-08-07 00:00:00+02:00,2025-08-06 18:00:00-04:00,1,NASDAQ 100 (Mini)
1134843.0,1754521380167.0,89.04110330057755,-0.035203673,1.9538394,62.891422,1918.0,32.0,1.0,+NASDAQ 100 (Mini),0.0,2025-08-06 23:03:00.167000+00:00,2025-08-07 01:03:00.167000+02:00,2025-08-06 19:03:00.167000-04:00,1,NASDAQ 100 (Mini)
1134875.0,1754523304644.0,88.97455388585624,0.0,0.0,62.891422,0.0,0.0,0.0,,0.0,2025-08-06 23:35:04.644000+00:00,2025-08-07 01:35:04.644000+02:00,2025-08-06 19:35:04.644000-04:00,0,
1135030.0,1754532600383.0,88.97455388585624,-0.1720873,3.5779698,62.891422,1920.0,70.0,2.0,+NASDAQ 100 (Mini),0.0,2025-08-07 02:10:00.383000+00:00,2025-08-07 04:10:00.383000+02:00,2025-08-06 22:10:00.383000-04:00,1,NASDAQ 100 (Mini)
1135100.0,1754536800735.0,88.64935267676233,0.36157703,7.7716556,62.891422,1921.0,112.0,4.0,"+Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-08-07 03:20:00.735000+00:00,2025-08-07 05:20:00.735000+02:00,2025-08-06 23:20:00.735000-04:00,1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1135212.0,1754543521926.0,89.33146540439513,0.35521767,4.6179605,62.891422,1922.0,47.0,3.0,"+Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-08-07 05:12:01.926000+00:00,2025-08-07 07:12:01.926000+02:00,2025-08-07 01:12:01.926000-04:00,1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1135260.0,1754546400380.0,90.00400424320749,0.5106877,3.8705146,62.891422,1923.0,128.0,2.0,+NASDAQ 100 (Mini),0.0,2025-08-07 06:00:00.380000+00:00,2025-08-07 08:00:00.380000+02:00,2025-08-07 02:00:00.380000-04:00,1,NASDAQ 100 (Mini)
1135388.0,1754554081657.0,90.97433139188014,0.45799094,7.420309,62.891422,1924.0,11.0,4.0,"+Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-08-07 08:08:01.657000+00:00,2025-08-07 10:08:01.657000+02:00,2025-08-07 04:08:01.657000-04:00,1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1135400.0,1754554800539.0,91.84897653760903,0.279444,8.870335,62.891422,1925.0,7.0,3.0,"+Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-08-07 08:20:00.539000+00:00,2025-08-07 10:20:00.539000+02:00,2025-08-07 04:20:00.539000-04:00,1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1135407.0,1754555222709.0,92.38508700131472,0.16710025,3.7005312,62.891422,1926.0,11.0,2.0,"+Germany 30 (Mini),+NASDAQ 100 (Mini)",0.0,2025-08-07 08:27:02.709000+00:00,2025-08-07 10:27:02.709000+02:00,2025-08-07 04:27:02.709000-04:00,1,"Germany 30 (Mini),+NASDAQ 100 (Mini)"
1135419.0,1754555942037.0,92.70656295403195,0.019458788,1.0065609,62.891422,1927.0,25.0,1.0,+NASDAQ 100 (Mini),0.0,2025-08-07 08:39:02.037000+00:00,2025-08-07 10:39:02.037000+02:00,2025-08-07 04:39:02.037000-04:00,1,NASDAQ 100 (Mini)
1135445.0,1754557501276.0,92.74406131535633,0.0,0.0,62.891422,0.0,0.0,0.0,,0.0,2025-08-07 09:05:01.276000+00:00,2025-08-07 11:05:01.276000+02:00,2025-08-07 05:05:01.276000-04:00,0,
1135580.0,1754565600578.0,92.74406131535633,0.26363337,3.5096145,62.891422,1929.0,160.0,2.0,+NASDAQ 100 (Mini),0.0,2025-08-07 11:20:00.578000+00:00,2025-08-07 13:20:00.578000+02:00,2025-08-07 07:20:00.578000-04:00,1,NASDAQ 100 (Mini)
1135741.0,1754575285011.0,93.06847755720673,0.0,0.0,62.891422,0.0,0.0,0.0,,0.0,2025-08-07 14:01:25.011000+00:00,2025-08-07 16:01:25.011000+02:00,2025-08-07 10:01:25.011000-04:00,0,
1137250.0,1754665800283.0,93.06847755720673,-0.08232741,2.8271165,62.987217,1932.0,20.0,2.0,+NASDAQ 100 (Mini),0.0,2025-08-08 15:10:00.283000+00:00,2025-08-08 17:10:00.283000+02:00,2025-08-08 11:10:00.283000-04:00,1,NASDAQ 100 (Mini)
1137270.0,1754667000284.0,92.90952927630904,-0.9959902,10.837948,62.987217,1933.0,5.0,5.0,+NASDAQ 100 (Mini),0.0,2025-08-08 15:30:00.284000+00:00,2025-08-08 17:30:00.284000+02:00,2025-08-08 11:30:00.284000-04:00,1,NASDAQ 100 (Mini)
1137276.0,1754667360271.0,90.98816918589306,-0.12846991,7.2561173,62.987217,1934.0,2.0,4.0,+NASDAQ 100 (Mini),0.0,2025-08-08 15:36:00.271000+00:00,2025-08-08 17:36:00.271000+02:00,2025-08-08 11:36:00.271000-04:00,1,NASDAQ 100 (Mini)
1137279.0,1754667540168.0,90.74280685723024,-0.16325903,5.6233954,62.987217,1935.0,1.0,3.0,+NASDAQ 100 (Mini),0.0,2025-08-08 15:39:00.168000+00:00,2025-08-08 17:39:00.168000+02:00,2025-08-08 11:39:00.168000-04:00,1,NASDAQ 100 (Mini)
1137281.0,1754667656775.0,90.43140200413337,0.9555217,3.3977687,62.987217,1936.0,140.0,2.0,+NASDAQ 100 (Mini),0.0,2025-08-08 15:40:56.775000+00:00,2025-08-08 17:40:56.775000+02:00,2025-08-08 11:40:56.775000-04:00,1,NASDAQ 100 (Mini)
1137421.0,1754676060720.0,92.25101541525136,-0.03258642,2.001175,62.987217,1937.0,73.0,1.0,+NASDAQ 100 (Mini),0.0,2025-08-08 18:01:00.720000+00:00,2025-08-08 20:01:00.720000+02:00,2025-08-08 14:01:00.720000-04:00,1,NASDAQ 100 (Mini)
1137495.0,1754680500233.0,92.18836768818687,0.0,0.0,62.987217,0.0,0.0,0.0,,0.0,2025-08-08 19:15:00.233000+00:00,2025-08-08 21:15:00.233000+02:00,2025-08-08 15:15:00.233000-04:00,0,
1138750.0,1754928600297.0,92.18836768818687,-0.8693498,5.8137617,62.985115,1939.0,30.0,2.0,+NASDAQ 100 (Mini),0.0,2025-08-11 16:10:00.297000+00:00,2025-08-11 18:10:00.297000+02:00,2025-08-11 12:10:00.297000-04:00,1,NASDAQ 100 (Mini)
1138781.0,1754930460288.0,90.51757859196137,-0.087588735,2.7571995,62.985115,1940.0,3.0,1.0,+NASDAQ 100 (Mini),0.0,2025-08-11 16:41:00.288000+00:00,2025-08-11 18:41:00.288000+02:00,2025-08-11 12:41:00.288000-04:00,1,NASDAQ 100 (Mini)
1138784.0,1754930640665.0,90.35070665370546,0.0,0.0,62.985115,0.0,0.0,0.0,,0.0,2025-08-11 16:44:00.665000+00:00,2025-08-11 18:44:00.665000+02:00,2025-08-11 12:44:00.665000-04:00,0,
1139000.0,1754943600264.0,90.35070665370546,-0.06010544,2.6617222,62.985115,1942.0,39.0,1.0,-NASDAQ 100 (Mini),0.0,2025-08-11 20:20:00.264000+00:00,2025-08-11 22:20:00.264000+02:00,2025-08-11 16:20:00.264000-04:00,-1,NASDAQ 100 (Mini)
